<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.01.13	73.46649	73.96850	73.34100	73.71400	49559	0	1100
2021.01.14	73.66350	73.99100	73.09449	73.20350	48009	0	1100
2021.01.15	73.37999	73.87500	73.24800	73.56800	47963	0	1100
2021.01.18	73.84050	74.36900	73.74950	73.96600	38298	0	1101
2021.01.19	73.73749	73.92050	73.58050	73.64900	36561	0	1100
2021.01.20	73.46900	73.67350	73.20149	73.48149	33840	0	1251
2021.01.21	73.17000	74.09300	73.14799	73.85300	39478	0	1100
2021.01.22	74.00799	75.35649	74.00799	75.21700	50420	0	1100
2021.01.25	74.77950	75.85250	74.53100	75.38800	57637	0	1100
2021.01.26	75.49349	75.77750	74.92000	75.12050	46961	0	1101
2021.01.27	74.79000	75.97050	74.77050	75.73550	56651	0	1100
2021.01.28	75.77650	76.49500	75.66100	75.87300	61792	0	1101
2021.01.29	76.12650	76.34149	75.22050	75.63899	60070	0	1101
2021.02.01	75.59100	76.19400	75.33800	76.01350	55662	0	1100
2021.02.02	75.79250	76.18550	75.29950	76.15350	58240	0	1100
2021.02.03	75.86549	76.30700	75.75750	75.90200	48270	0	1100
2021.02.04	75.95900	76.03300	75.29600	75.55050	42240	0	1100
2021.02.05	75.41850	75.43050	74.50400	74.67950	33827	0	1100
2021.02.08	74.41850	74.56400	74.13500	74.25900	64492	0	1100
2021.02.09	74.00400	74.24800	73.86650	73.91299	68269	0	1100
2021.02.10	73.79999	73.99750	73.60600	73.80350	74286	0	1100
2021.02.11	73.78650	73.85100	73.51800	73.70350	35412	0	1100
2021.02.12	73.78650	74.45800	73.49950	73.70500	50565	0	1100
2021.02.15	73.34500	73.46850	73.13850	73.17900	27986	0	1100
2021.02.16	73.23500	73.90050	73.10700	73.63450	41103	0	1100
2021.02.17	73.77750	74.18750	73.54050	73.80299	57398	0	1100
2021.02.18	73.70200	74.15950	73.50350	73.87550	46825	0	1100
2021.02.19	73.83000	74.19600	73.77899	74.08600	49200	0	1100
2021.02.22	74.08000	75.04500	74.07900	74.24450	46860	0	1100
2021.02.23	74.08050	74.28499	73.66650	73.88750	11122	0	1100
2021.02.24	73.95850	73.98200	73.39300	73.62699	53997	0	1100
2021.02.25	73.37650	74.66750	73.28950	74.55250	64047	0	1100
2021.02.26	74.38850	74.91850	74.23900	74.69700	70627	0	1100
2021.03.01	74.11750	74.33849	73.88950	74.18099	61412	0	1100
2021.03.02	74.54800	74.72249	73.58549	73.75850	56905	0	1100
2021.03.03	73.74400	74.05299	73.38700	73.94700	61176	0	1100
