<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.01.15	1.21530	1.21622	1.20740	1.20745	65125	0	6
2021.01.18	1.20747	1.20872	1.20531	1.20756	53808	0	6
2021.01.19	1.20736	1.21446	1.20718	1.21280	54710	0	6
2021.01.20	1.21255	1.21579	1.20765	1.21048	59180	0	6
2021.01.21	1.21056	1.21729	1.21008	1.21676	60709	0	6
2021.01.22	1.21622	1.21893	1.21513	1.21697	53315	0	6
2021.01.25	1.21622	1.21829	1.21146	1.21417	57685	0	6
2021.01.26	1.21365	1.21757	1.21076	1.21588	52159	0	6
2021.01.27	1.21599	1.21695	1.20582	1.21120	73202	0	6
2021.01.28	1.21077	1.21418	1.20804	1.21219	76303	0	6
2021.01.29	1.21177	1.21556	1.20941	1.21363	76173	0	6
2021.02.01	1.21299	1.21361	1.20556	1.20599	66689	0	6
2021.02.02	1.20608	1.20875	1.20113	1.20425	61260	0	6
2021.02.03	1.20412	1.20497	1.20038	1.20347	50031	0	6
2021.02.04	1.20335	1.20425	1.19574	1.19609	61903	0	6
2021.02.05	1.19619	1.20496	1.19521	1.20480	59853	0	6
2021.02.08	1.20368	1.20656	1.20195	1.20497	41196	0	6
2021.02.09	1.20466	1.21215	1.20459	1.21190	45500	0	6
2021.02.10	1.21175	1.21436	1.21086	1.21174	45669	0	6
2021.02.11	1.21175	1.21490	1.21133	1.21307	31729	0	6
2021.02.12	1.21278	1.21346	1.20812	1.21185	32642	0	6
2021.02.15	1.21205	1.21447	1.21132	1.21266	25543	0	6
2021.02.16	1.21297	1.21692	1.20949	1.21033	41880	0	6
2021.02.17	1.21045	1.21080	1.20229	1.20416	47610	0	6
2021.02.18	1.20378	1.20943	1.20354	1.20933	43055	0	6
2021.02.19	1.20924	1.21442	1.20820	1.21168	41367	0	6
2021.02.22	1.21187	1.21690	1.20908	1.21580	47385	0	7
2021.02.23	1.21551	1.21797	1.21351	1.21493	47925	0	7
2021.02.24	1.21451	1.21743	1.21088	1.21673	58841	0	7
2021.02.25	1.21618	1.22425	1.21558	1.21770	75951	0	7
2021.02.26	1.21776	1.21866	1.20619	1.20702	89895	0	7
2021.03.01	1.20704	1.21011	1.20273	1.20477	56397	0	7
2021.03.02	1.20484	1.20941	1.19914	1.20896	57035	0	7
2021.03.03	1.20887	1.21127	1.20424	1.20619	57072	0	7
2021.03.04	1.20631	1.20659	1.19614	1.19713	69306	0	7
2021.03.05	1.19667	1.19770	1.18930	1.19093	74983	0	7
2021.03.08	1.19172	1.19320	1.18436	1.18458	61091	0	7
2021.03.09	1.18455	1.19155	1.18351	1.19001	56184	0	7
2021.03.10	1.18979	1.19295	1.18684	1.19285	51691	0	7
2021.03.11	1.19275	1.19896	1.19152	1.19846	50708	0	7
2021.03.12	1.19815	1.19880	1.19097	1.19249	32969	0	7
