<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.12.06	232.74	240.79	229.64	233.72	44767	0	221
2020.12.07	233.72	238.22	231.00	234.20	41298	0	221
2020.12.08	234.20	234.30	219.41	222.11	32586	0	221
2020.12.09	222.11	223.02	209.00	221.80	50107	0	221
2020.12.10	221.73	223.63	214.60	219.00	43103	0	221
2020.12.11	219.00	219.59	210.40	214.08	45159	0	221
2020.12.12	214.11	221.04	211.90	220.44	31923	0	221
2020.12.13	220.39	231.49	218.60	226.80	31132	0	221
2020.12.14	226.80	227.04	217.50	221.90	30795	0	221
2020.12.15	221.82	244.80	221.40	237.60	40400	0	221
2020.12.16	237.61	249.84	230.31	248.00	45829	0	221
2020.12.17	248.01	268.67	245.10	248.77	73231	0	221
2020.12.18	248.80	262.09	247.40	251.18	61843	0	221
2020.12.19	251.18	264.01	249.76	260.43	48720	0	221
2020.12.20	260.45	298.19	250.97	280.20	61101	0	221
2020.12.21	280.20	308.62	252.16	260.43	77703	0	221
2020.12.22	260.51	263.76	243.41	253.72	68575	0	221
2020.12.23	253.72	266.37	225.90	232.41	76405	0	221
2020.12.24	232.42	240.05	218.91	235.72	81482	0	221
2020.12.25	235.71	264.85	235.40	252.68	74248	0	221
2020.12.26	252.68	268.88	252.29	267.30	74231	0	221
2020.12.27	267.40	295.70	251.01	275.31	76170	0	221
2020.12.28	275.16	306.70	270.10	292.34	71278	0	221
2020.12.29	292.20	298.14	268.51	283.00	67298	0	221
2020.12.30	283.00	296.89	277.90	288.00	66935	0	221
2020.12.31	287.99	292.37	271.91	279.47	51285	0	221
2021.01.01	279.47	287.99	271.50	276.62	39681	0	221
2021.01.02	276.62	296.30	254.92	281.37	43536	0	221
2021.01.03	281.37	325.86	278.90	321.30	71173	0	221
2021.01.04	321.30	358.21	299.01	322.48	81060	0	221
2021.01.05	322.48	344.83	316.90	336.22	77483	0	221
2021.01.06	336.22	371.79	333.04	362.01	63483	0	221
2021.01.07	361.92	391.81	338.90	368.00	64816	0	221
