<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.09.10	26.970	27.483	26.684	26.875	98500	0	12
2020.09.11	26.838	27.026	26.561	26.724	83691	0	12
2020.09.14	26.714	27.300	26.663	27.114	65380	0	12
2020.09.15	27.123	27.620	27.000	27.135	79902	0	12
2020.09.16	27.115	27.436	26.867	27.149	84523	0	12
2020.09.17	27.122	27.197	26.289	27.024	86871	0	12
2020.09.18	27.061	27.217	26.675	26.780	64059	0	12
2020.09.21	26.784	26.953	23.696	24.708	109397	0	12
2020.09.22	24.707	25.226	23.815	24.394	101862	0	12
2020.09.23	24.372	24.470	22.583	22.758	120865	0	12
2020.09.24	22.729	23.347	21.656	23.135	132996	0	12
2020.09.25	23.123	23.292	22.428	22.886	108390	0	12
2020.09.28	22.925	23.717	22.508	23.665	81357	0	12
2020.09.29	23.642	24.399	23.363	24.155	75014	0	12
2020.09.30	24.280	24.301	23.125	23.218	77611	0	12
2020.10.01	23.226	24.162	23.215	23.771	68318	0	12
2020.10.02	23.741	24.199	23.466	23.677	71458	0	12
2020.10.05	23.780	24.512	23.679	24.367	55871	0	12
2020.10.06	24.352	24.498	22.867	23.028	66247	0	12
2020.10.07	23.020	23.972	22.991	23.804	58673	0	12
2020.10.08	23.792	24.210	23.649	23.821	52027	0	12
2020.10.09	23.818	25.169	23.813	25.143	60547	0	12
2020.10.12	25.029	25.555	24.783	25.088	74279	0	12
2020.10.13	25.086	25.183	23.927	24.111	72093	0	12
2020.10.14	24.130	24.630	23.861	24.247	65364	0	12
2020.10.15	24.242	24.304	23.563	24.284	72921	0	12
2020.10.16	24.274	24.510	24.045	24.117	66108	0	12
2020.10.19	24.146	24.969	24.106	24.373	75787	0	12
2020.10.20	24.362	24.917	24.310	24.626	71542	0	12
2020.10.21	24.628	25.281	24.628	25.031	75391	0	12
2020.10.22	25.032	25.077	24.372	24.697	71468	0	12
2020.10.23	24.700	24.851	24.405	24.590	57437	0	12
2020.10.26	24.623	24.630	24.086	24.262	72981	0	12
2020.10.27	24.254	24.609	24.192	24.350	52091	0	12
