<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.12.09	739.93	742.25	737.07	741.03	454	0	42
2020.12.10	739.43	739.43	733.47	735.05	510	0	42
2020.12.11	734.59	734.87	729.97	733.04	534	0	42
2020.12.14	730.58	734.93	729.32	734.48	440	0	42
2020.12.15	732.82	736.96	731.65	735.61	572	0	42
2020.12.16	733.84	737.37	731.75	733.59	562	0	42
2020.12.17	723.96	724.53	719.95	721.91	509	0	42
2020.12.18	722.49	727.10	720.64	725.44	704	0	42
2020.12.21	735.44	735.44	726.76	726.96	720	0	42
2020.12.22	729.10	732.36	723.57	724.08	680	0	42
2020.12.23	718.98	718.99	712.29	713.84	590	0	42
2020.12.24	708.67	711.83	705.28	711.45	289	0	42
2020.12.28	708.42	712.81	707.78	710.23	447	0	42
2020.12.29	711.21	715.17	708.27	714.83	612	0	42
2020.12.30	711.67	711.98	706.98	711.24	1015	0	36
2021.01.04	701.05	704.33	700.60	702.27	5015	0	36
2021.01.05	705.14	705.19	697.93	698.08	493	0	42
2021.01.06	693.52	700.29	693.43	698.06	521	0	42
2021.01.07	710.83	711.79	706.46	711.06	510	0	41
2021.01.08	713.17	714.34	707.53	707.84	457	0	42
2021.01.11	716.96	721.18	716.55	720.99	515	0	42
2021.01.12	723.43	728.84	723.15	725.96	571	0	42
2021.01.13	740.44	743.96	735.96	740.79	621	0	42
2021.01.14	735.57	739.45	726.49	727.53	623	0	42
2021.01.15	735.09	737.55	732.93	733.06	574	0	42
2021.01.18	736.60	739.47	733.32	734.15	412	0	42
2021.01.19	729.67	737.29	729.67	737.08	514	0	42
2021.01.20	734.69	734.95	720.35	721.53	625	0	42
2021.01.21	716.35	718.75	710.73	717.54	584	0	42
2021.01.22	724.14	728.68	720.73	727.70	700	0	42
2021.01.25	727.54	736.13	726.59	731.64	692	0	36
2021.01.26	727.68	733.94	727.54	732.89	616	0	42
2021.01.27	736.66	740.41	732.13	739.33	659	0	42
2021.01.28	743.80	745.47	737.03	737.65	752	0	42
2021.01.29	736.84	738.66	730.85	732.23	529	0	42
2021.02.01	726.79	737.78	726.61	736.29	739	0	42
2021.02.02	735.35	738.94	730.18	731.93	765	0	41
2021.02.03	730.21	733.44	728.76	732.76	645	0	42
2021.02.04	736.26	739.64	734.78	738.19	624	0	42
2021.02.05	738.21	738.93	734.45	736.88	576	0	42
2021.02.08	736.44	737.49	732.55	735.34	717	0	41
2021.02.09	732.42	735.30	731.37	734.57	713	0	42
2021.02.10	731.63	731.63	724.89	725.43	730	0	42
2021.02.11	721.50	724.50	719.67	724.15	834	0	42
2021.02.12	725.12	726.87	720.25	720.25	742	0	42
2021.02.15	717.73	720.96	715.54	719.13	394	0	42
2021.02.16	715.33	719.36	714.16	718.31	610	0	39
2021.02.17	720.38	722.56	714.47	714.95	778	0	42
2021.02.18	709.61	714.04	709.48	712.39	660	0	41
2021.02.19	705.46	708.64	703.96	707.47	572	0	41
2021.02.22	709.08	711.93	707.66	708.19	609	0	42
2021.02.23	706.85	707.85	705.10	707.85	729	0	42
2021.02.24	700.75	706.15	698.90	703.55	769	0	41
2021.02.25	703.00	716.02	700.99	714.63	974	0	41
2021.02.26	718.98	725.38	717.03	725.09	763	0	42
2021.03.01	718.58	722.29	718.01	722.06	659	0	41
2021.03.02	724.78	732.55	724.54	731.36	649	0	42
2021.03.03	728.85	734.56	727.17	729.43	779	0	42
