<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.02.11	2553.9	2561.0	2481.4	2483.9	2529	0	48
2021.02.12	2481.8	2521.6	2471.6	2496.1	2478	0	48
2021.02.16	2515.2	2515.7	2447.9	2467.8	3052	0	48
2021.02.17	2477.9	2481.5	2416.7	2425.9	2324	0	48
2021.02.18	2426.8	2464.6	2426.3	2437.6	2304	0	48
2021.02.19	2443.1	2500.2	2430.9	2493.1	2447	0	48
2021.02.22	2498.5	2549.4	2490.3	2531.6	2398	0	48
2021.02.23	2546.8	2550.3	2514.2	2543.7	2621	0	48
2021.02.24	2547.7	2613.4	2525.3	2612.4	2808	0	48
2021.02.25	2614.3	2669.8	2609.7	2663.7	2916	0	48
2021.02.26	2648.3	2666.1	2621.3	2658.0	3390	0	48
2021.03.01	2664.3	2694.8	2650.0	2668.3	3157	0	48
2021.03.02	2649.9	2696.2	2636.2	2676.9	2676	0	48
2021.03.03	2687.9	2708.8	2666.1	2689.5	2454	0	0
